Company,Address,Phone,Website,YELP Profile,Rating - stars,Number of reviews,Prices,Venue type
Lamb & Flag,33 Rose Street Covent Garden London WC2E 9EB,020 7497 9504,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.lambandflagcoventgarden.co.uk&cachebuster=1639568488&website_link_type=website&src_bizid=-uzz2p0W3eDAOqSBHgw-fQ&s=8a5dbfa4206564de63aaab3da43d3576bbe28fa1821b3ca94bf5022c37e270f1,https://www.yelp.co.uk/biz/lamb-and-flag-london-2?osq=pubs,4 star rating,139 reviews,££,Pubs
Dog & Duck,18 Bateman Street London W1D 3AJ,020 7494 0697,,https://www.yelp.co.uk/biz/dog-and-duck-london-2?osq=pubs,4 star rating,51 reviews,££,Pubs
Philomena's Bar and Cafe,40 Great Queen Street Covent Garden London WC2B 5AA,020 7242 5560,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.philomenas.co.uk&cachebuster=1639568494&website_link_type=website&src_bizid=3xexIL9jt0lRBaqwUqGEFQ&s=92637f2ea27b2b07166aeb3b20d404246bed700c848275db92e57109c482d6fa,https://www.yelp.co.uk/biz/philomenas-bar-and-cafe-london-2?osq=pubs,4.5 star rating,16 reviews,££,"Pubs, Sports Bars"
The King's Head,10 Stafford Street London W1S 4RX,020 7493 0337,,https://www.yelp.co.uk/biz/the-kings-head-london?osq=pubs,4 star rating,21 reviews,££,Pubs
The Red Lion,48 Parliament Street London SW1A 2NH,020 7930 5826,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fredlionwestminster.co.uk&cachebuster=1639568500&website_link_type=website&src_bizid=az6hEPLFn0PVVhYZk1gpVQ&s=c5444a44e9d8e6a186011ee3157199fb7856beb241e6f78f1ef851056e5c7313,https://www.yelp.co.uk/biz/the-red-lion-london-10?osq=pubs,4 star rating,78 reviews,££,Pubs
The Sports Bar and Café,Sheraton Skyline Hotel Heathrow Airport Gt Lon UB3 5BP,,,https://www.yelp.co.uk/biz/the-sports-bar-and-caf%C3%A9-gt-lon?osq=Sport+Bars,2.5 star rating,4 reviews,££,"Sports Bars, British"
Sports Bar & Grill,Victoria Station London SW1V 1JU,020 7630 7482,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.sportsbarandgrill.co.uk%2Flocations%2Fvictoria&cachebuster=1639568506&website_link_type=website&src_bizid=1rttri3XJOgkaUDraYGasQ&s=4afd71bb49e27a152e05e651077b3dc02bec8cc5b9a8bc1c182323c194eb5a9d,https://www.yelp.co.uk/biz/sports-bar-and-grill-london-2?osq=Sport+Bars,3 star rating,17 reviews,££,"Sports Bars, Breakfast & Brunch, British"
The Euston Flyer,83-87 Euston Road London NW1 2RA,020 7383 0856,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.eustonflyer.co.uk&cachebuster=1639568509&website_link_type=website&src_bizid=NbUnrlqMo_unE2zXYdnzvA&s=eee790dbc6ddf5172b9d962700046a3275ba3cdf9641bcd6eb0d31f96e6c0f07,https://www.yelp.co.uk/biz/the-euston-flyer-london?osq=Sport+Bars,3.5 star rating,43 reviews,££,Pubs
The Pool Lounge,122 Elephant Road London SE17 1LB,020 7164 6461,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thepoollounge.co.uk&cachebuster=1639568513&website_link_type=website&src_bizid=6yFyTLAnuwLKfZqscWBYaA&s=0867b7849a3f5d8cff05af963bea3faba63cc5d7ce8697ee5ca34a4052d98a8d,https://www.yelp.co.uk/biz/the-pool-lounge-london?osq=Sport+Bars,5 star rating,,££,"Sports Bars, Pool & Snooker Hall"
Sports Bar & Grill Waterloo,Unit 1 The Balcony Waterloo Railway Station York Road London SE1 7NY,020 7928 1898,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.sportsbarandgrill.co.uk%2Flocations%2Fwaterloo&cachebuster=1639568515&website_link_type=website&src_bizid=4v3HtghasKH1mubrdiABWw&s=29ec64895220be1d0ad5a56768098d7f7c078d95d56198d7edefd2182143afd8,https://www.yelp.co.uk/biz/sports-bar-and-grill-waterloo-london?osq=Sport+Bars,3.5 star rating,7 reviews,££,"Sports Bars, Breakfast & Brunch, British"
Cafe Football,Westfield Stratford City London E20 1EN,020 8702 2590,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.cafe-football.com&cachebuster=1639568519&website_link_type=website&src_bizid=kn3AmDguXyDWmLQEE_PX7A&s=503cd7e4c5d01a86815bf3187688ac26f4f1cb20ec92b89bfc03a455f18338fc,https://www.yelp.co.uk/biz/cafe-football-london?osq=Sport+Bars,4 star rating,7 reviews,££,"Bars, Cafes"
O'Neill's,33-37 Wardour Street Soho London W1D 6PU,020 7494 9284,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.oneills.co.uk%2Fnational-search%2Flondon%2Foneillswardourstreet&cachebuster=1639568522&website_link_type=website&src_bizid=P3Yad-U8Okomvvk5N91gCw&s=65ed50325f4f4b01da6d1576d7e32408581e6e73babd9fddfa5b0a2eddbc3b47,https://www.yelp.co.uk/biz/o-neills-london-34?osq=Sport+Bars,3.5 star rating,85 reviews,££,"Sports Bars, Italian"
The Minories,64-73 Minories London EC3N 1JL,020 7702 1658,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.minories-london.co.uk%2F&cachebuster=1639568525&website_link_type=website&src_bizid=2_zlbn0AevPNYAgOevZF3g&s=b083ed42b9c303c79cb3147ad0c960c839da9d6218007121584c878b6957d9b8,https://www.yelp.co.uk/biz/the-minories-london?osq=Sport+Bars,3.5 star rating,87 reviews,££,Pubs
Back Room,148B Old Park Lane London London W1K 1QY,020 7514 1700,,https://www.yelp.co.uk/biz/back-room-london?osq=Sport+Bars,3.5 star rating,5 reviews,££,"Pubs, Pizza, Sports Bars"
The Stanhope Arms,97 Gloucester Road London SW7 4SS,020 7373 4192,,https://www.yelp.co.uk/biz/the-stanhope-arms-london?osq=Sport+Bars,4 star rating,94 reviews,££,Pubs
The Lord Nelson Hotel,Lord Nelson St Liverpool L3 5PD,0151 709 5161,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.lordnelsonliverpool.com&cachebuster=1639568539&website_link_type=website&src_bizid=r_pPhypclStKlaB1PsmFSw&s=2803a3fbec65cc63440fb7e7acd38ed61cb47a52e23d70a81bbee9e6b9e82af9,https://www.yelp.co.uk/biz/the-lord-nelson-hotel-liverpool?osq=snooker,4 star rating,5 reviews,££,"Hotels, Bars"
Chillies,59-61 High Street Wavertree Liverpool L15 8HE,0151 733 3451,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.chillieslounge.com%2Findex.html&cachebuster=1639568542&website_link_type=website&src_bizid=Nac-7PrhvgYXzYUfsvGWpw&s=e3bf7b723495e57336567ad8e1f396b1b734e2745ae208a33a6fe27ea901a2f5,https://www.yelp.co.uk/biz/chillies-liverpool?osq=snooker,3.5 star rating,2 reviews,££,"Wine Bars, Sports Bars, Music Venues"
Verve Bar & Grill,The Village Wirral Pool Lane Bromborough CH62 4UE,0151 643 3044,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.village-hotels.co.uk%2F&cachebuster=1639568545&website_link_type=website&src_bizid=UtiLGI3LX_RzMoqOn0xsyQ&s=d1b640393a0dbf5007c89ac202d8cbdc17b330c0b33c75c38a9036e82e6718f8,https://www.yelp.co.uk/biz/verve-bar-and-grill-bromborough?osq=snooker,4 star rating,,££,"Bars, Steakhouses"
Kelly's Dispensary,154-158 Smithdown Road Merseyside Liverpool L15 3JR,0151 222 4693,,https://www.yelp.co.uk/biz/kellys-dispensary-liverpool?osq=snooker,4.5 star rating,11 reviews,££,Pubs
Scala,37-43 Ormskirk Street St. Helens WA10 2SY,01744 612147,,https://www.yelp.co.uk/biz/scala-st-helens?osq=snooker,3 star rating,3 reviews,£££,Pool & Snooker Hall
Hop Pole Hotel,49 Horsemarket Street Warrington WA1 1TS,01925 639650,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.hoppole49.com&cachebuster=1639568554&website_link_type=website&src_bizid=yxpZekSUCkun1NUQrFcIJA&s=f85370ac19bcdc8490c7201c844755bfe3179c0c5272bd65ace7e9394e65cce7,https://www.yelp.co.uk/biz/hop-pole-hotel-warrington?osq=snooker,3 star rating,,££,Pubs
The Lisbon,35 Lisbon Buildings Victoria Street Liverpool L1 6BG,0151 231 6831,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thelisbon.com&cachebuster=1639568556&website_link_type=website&src_bizid=xxzOqhNHWf9GdwkYiByGgw&s=a9b82f278495394ea9b7b461c54d52fbb7a31162ae4b9a13606977dd07b8d3aa,https://www.yelp.co.uk/biz/the-lisbon-liverpool?osq=snooker,4 star rating,6 reviews,££,Pubs
The Shippons,Thingwall Rd Wirral CH61 3UE,0151 648 0449,,https://www.yelp.co.uk/biz/the-shippons-wirral?osq=snooker,3.5 star rating,5 reviews,£££,Pubs
Cavern Club,10 Matthew Street Liverpool L2 6RE,0151 236 1965,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.cavernclub.org&cachebuster=1639568561&website_link_type=website&src_bizid=kUtN_2oCNct4gxaEOPFrGA&s=50e81795f5fdf2387b444cd48f9c79bdf42154aed75cbb5b6266bf220dfbbbc2,https://www.yelp.co.uk/biz/cavern-club-liverpool?osq=snooker,4.5 star rating,108 reviews,££,"Bars, Music Venues"
Rileys Sports Bar Ltd,Bolton Street Liverpool Merseyside Liverpool L3 5LX,0151 707 8349,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.rileys.co.uk%2Fclub%2F356&cachebuster=1639568564&website_link_type=website&src_bizid=LEGdy7Ua_0j5plZgPMSJKg&s=03b37caf05513c27875c92ed2a5a753fcc2c4bcf3e59f690eb6250ceb4bcea3c,https://www.yelp.co.uk/biz/rileys-sports-bar-ltd-liverpool?osq=snooker,4.5 star rating,5 reviews,££,"Pool & Snooker Hall, Sports Bars"
Flanagan's Apple,18 Matthew Street Liverpool L2 6RE,0151 227 3345,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.flanagansappleliverpool.co.uk%2F&cachebuster=1639568566&website_link_type=website&src_bizid=wHa7B2G3PJHrbUIcmNueGA&s=0ff028377523f0b5cf33da54465a6c457f62c0670f86035cdaeec2c7f29dea4a,https://www.yelp.co.uk/biz/flanagans-apple-liverpool-2?osq=Billiards,4 star rating,19 reviews,££,Pubs
The Lord Nelson Hotel,Lord Nelson St Liverpool L3 5PD,0151 709 5161,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.lordnelsonliverpool.com&cachebuster=1639568569&website_link_type=website&src_bizid=r_pPhypclStKlaB1PsmFSw&s=7b3470c9cb16816c543aef124e9a930ca0e590b1b81ab68aef6dad32a5c01dfa,https://www.yelp.co.uk/biz/the-lord-nelson-hotel-liverpool?osq=Billiards,4 star rating,5 reviews,££,"Hotels, Bars"
Kelly's Dispensary,154-158 Smithdown Road Merseyside Liverpool L15 3JR,0151 222 4693,,https://www.yelp.co.uk/biz/kellys-dispensary-liverpool?osq=Billiards,4.5 star rating,11 reviews,££,Pubs
Bumper,18 Hardman Street Liverpool L1 9AX,0151 707 9902,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.bumperliverpool.co.uk%2F&cachebuster=1639568574&website_link_type=website&src_bizid=rx80U4hnLekni1C4o_OgLA&s=af3c14a36659a6d4d8d100036b7afdc06e4f787823504e828e16bf37b19bb21a,https://www.yelp.co.uk/biz/bumper-liverpool?osq=Billiards,4 star rating,13 reviews,£££,"Music Venues, Lounges"
The Lisbon,35 Lisbon Buildings Victoria Street Liverpool L1 6BG,0151 231 6831,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thelisbon.com&cachebuster=1639568576&website_link_type=website&src_bizid=xxzOqhNHWf9GdwkYiByGgw&s=d870de297d175f85501af9d98743cb7c92d6d39d1772c425d429692bc99ac523,https://www.yelp.co.uk/biz/the-lisbon-liverpool?osq=Billiards,4 star rating,6 reviews,££,Pubs
MOJO,The Stables Back Berry Street Liverpool L1 4LG,0113 360 4810,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fmojobar.co.uk%2Fliverpool&cachebuster=1639568578&website_link_type=website&src_bizid=ozQ_Yqf-xOTYrS0orNH6MQ&s=3549c259d82382ca7eda1600d84bcfce17ef3b7dfe83b92e2a2582273b5af46f,https://www.yelp.co.uk/biz/mojo-liverpool-3?osq=Billiards,4 star rating,8 reviews,£££,"Bars, American (Traditional), Chicken Wings"
Cavern Club,10 Matthew Street Liverpool L2 6RE,0151 236 1965,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.cavernclub.org&cachebuster=1639568581&website_link_type=website&src_bizid=kUtN_2oCNct4gxaEOPFrGA&s=3eedf6e9c2a8999f0595eec3987c8678c56798dd9b49974279ef48e2100b9196,https://www.yelp.co.uk/biz/cavern-club-liverpool?osq=Billiards,4.5 star rating,108 reviews,££,"Bars, Music Venues"
Il Forno,132 Duke Street Liverpool L1 5AG,0151 709 4002,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.ilforno.co.uk&cachebuster=1639568585&website_link_type=website&src_bizid=ePKlOUcFvKZzQTc26Sn3eA&s=c5e26be43e043e43f47d547133d857b53bf859ee4f427938dcbc8176d09f13e2,https://www.yelp.co.uk/biz/il-forno-liverpool?osq=Billiards,4 star rating,37 reviews,£££,"Italian, Pizza, Champagne Bars"
The Philharmonic,36 Hope Street Liverpool L1 9BX,0151 707 2837,,https://www.yelp.co.uk/biz/the-philharmonic-liverpool?osq=Billiards,4 star rating,58 reviews,££,Pubs
Rileys Sports Bar Ltd,Bolton Street Liverpool Merseyside Liverpool L3 5LX,0151 707 8349,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.rileys.co.uk%2Fclub%2F356&cachebuster=1639568591&website_link_type=website&src_bizid=LEGdy7Ua_0j5plZgPMSJKg&s=d5e376c0bf6ee04e1d3dddf6954abbc1a79b393fe6eda91179123057e226e3eb,https://www.yelp.co.uk/biz/rileys-sports-bar-ltd-liverpool?osq=Billiards,4.5 star rating,5 reviews,££,"Pool & Snooker Hall, Sports Bars"
Bowling Green Inn,Leek Road Cellarhead Stoke-on-Trent ST2 8DA,01782 550204,,https://www.yelp.co.uk/biz/bowling-green-inn-stoke-on-trent?osq=bowling,2 star rating,,££,Pubs
St Andrews Cricket & Bowling Club,Abinger Street Burnley BB10 3EA,01282 422410,,https://www.yelp.co.uk/biz/st-andrews-cricket-and-bowling-club-burnley-2?osq=bowling,5 star rating,,££,"Sports Clubs, Pubs"
Bowling Green Hotel,106 Wigan Lane Wigan WN1 2LF,01942 519871,,https://www.yelp.co.uk/biz/bowling-green-hotel-wigan?osq=bowling,,,££,Pubs
Bowling Green,5 Charles Street Stockport SK1 3JR,0161 612 2352,,https://www.yelp.co.uk/biz/bowling-green-stockport?osq=bowling,5 star rating,2 reviews,££,Pubs
All Star Lanes,The Great Northern 235 Deansgate Manchester M3 4EN,0161 871 3600,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.allstarlanes.co.uk%2Flocations%2Fmanchester&cachebuster=1639568603&website_link_type=website&src_bizid=wE1PjV1Avy-vFOBPX1ev8w&s=060fe6ef3e2030fc8eeba5fed393a9e4e3cfdfc015a7fe9a8ad4f87b1125816f,https://www.yelp.co.uk/biz/all-star-lanes-manchester?osq=bowling,4 star rating,30 reviews,££,"Bowling, American (Traditional), Cocktail Bars"
Dovedale Towers,60 Penny Lane Liverpool L18 1DG,0872 107 7077,,https://www.yelp.co.uk/biz/dovedale-towers-liverpool?osq=pubs,4.5 star rating,3 reviews,££,Pubs
White Horse,2 Acrefield Road Liverpool L25 5JL,0151 428 2255,,https://www.yelp.co.uk/biz/white-horse-liverpool?osq=pubs,4 star rating,5 reviews,££,Pubs
Pi Rose Lane,106 Rose Lane Mossley Hill Liverpool L18 8AG,0151 222 0443,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.abarcalledpi.com&cachebuster=1639568612&website_link_type=website&src_bizid=uVCnv17_zYP4idP5etOoIg&s=2ae49842864f9f576b568780a5ef102fad62a5e0538928aa690e83723d56824b,https://www.yelp.co.uk/biz/pi-rose-lane-liverpool?osq=pubs,5 star rating,,£££,"British, Pubs"
The Vines,81 Lime Street Liverpool L1 1JQ,0151 709 3977,,https://www.yelp.co.uk/biz/the-vines-liverpool?osq=pubs,4 star rating,9 reviews,££,"Pubs, Karaoke"
The Shipping Forecast,15 Slater Street Liverpool L1 4BW,,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Ftheshippingforecastliverpool.com&cachebuster=1639568616&website_link_type=website&src_bizid=q3lhcf_BEC106tIL5FO0Tg&s=5f9846759b72683355eea28d16f87254dc8bdd4fd5e83c9dfad22ef1b8a55d63,https://www.yelp.co.uk/biz/the-shipping-forecast-liverpool?osq=pubs,4 star rating,22 reviews,££,"Music Venues, Pubs"
The Elephant,1 Woolton St Liverpool L25 5NH,0151 909 3909,,https://www.yelp.co.uk/biz/the-elephant-liverpool?osq=pubs,4 star rating,12 reviews,££,Pubs
Peter Kavanagh's,2-6 Egerton Street Liverpool L8 7LY,0151 709 3443,,https://www.yelp.co.uk/biz/peter-kavanaghs-liverpool?osq=pubs,4.5 star rating,9 reviews,££,Pubs
The Philharmonic,36 Hope Street Liverpool L1 9BX,0151 707 2837,,https://www.yelp.co.uk/biz/the-philharmonic-liverpool?osq=pubs,4 star rating,58 reviews,££,Pubs
Almond Restaurant and Bar,16 Mill Lane West Derby Liverpool L12 7JB,0151 226 0021,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.almondwestderby.co.uk&cachebuster=1639568628&website_link_type=website&src_bizid=xFPZvtKH72Zh0bgkt-5X1g&s=f4ef22a5e79638bc9553715b004a824dbb90da62b5f8b6fd660c5440d9e17bd5,https://www.yelp.co.uk/biz/almond-restaurant-and-bar-liverpool?osq=pubs,4.5 star rating,3 reviews,££,"Bars, British"
Stag & Rainbow,10 Queens Drive West Derby Liverpool L13 0DL,0151 228 4724,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.beefeater.co.uk%2Fsteak-restaurant%2FMerseyside%2FStag-and-Rainbow-West-Derby.html&cachebuster=1639568631&website_link_type=website&src_bizid=jHYoUIPak9wkr7nyxNKkLg&s=7e23621e84bb7b6c4e95d1d342e2eea45f76000194b814e528d24d5e350f246e,https://www.yelp.co.uk/biz/stag-and-rainbow-liverpool?osq=pubs,3.5 star rating,4 reviews,££,Pubs
Sweeney's Bar,3 - 4 Williamson Square Liverpool L1 1EQ,0151 709 9327,,https://www.yelp.co.uk/biz/sweeneys-bar-liverpool?osq=Sport+Bars,,,££,"Music Venues, Sports Bars"
The Picture House,30-32 London Road Liverpool L3 5NF,0151 702 9163,,https://www.yelp.co.uk/biz/the-picture-house-liverpool?osq=Sport+Bars,2.5 star rating,5 reviews,££,Pubs
Old Fort,37 Prescot St Liverpool L7 8UE,0151 261 1832,,https://www.yelp.co.uk/biz/old-fort-liverpool?osq=Sport+Bars,3.5 star rating,4 reviews,££,"Pubs, Sports Bars"
Maranto's,57-63 Lark Ln Liverpool L17 8UP,0151 727 7200,,https://www.yelp.co.uk/biz/marantos-liverpool?osq=Sport+Bars,2.5 star rating,8 reviews,££,"Italian, Sports Bars"
The Abbey,85-89 Hanover Street Liverpool L1 3DZ,07833 092770,,https://www.yelp.co.uk/biz/the-abbey-liverpool?osq=Sport+Bars,3.5 star rating,6 reviews,££,Sports Bars
Pogue Mahones,77 Seel Street Liverpool L1 4BB,0151 708 8301,,https://www.yelp.co.uk/biz/pogue-mahones-liverpool-2?osq=Sport+Bars,4 star rating,9 reviews,££,"Sports Bars, Irish Pubs"
Rileys Sports Bar Ltd,Bolton Street Liverpool Merseyside Liverpool L3 5LX,0151 707 8349,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.rileys.co.uk%2Fclub%2F356&cachebuster=1639568652&website_link_type=website&src_bizid=LEGdy7Ua_0j5plZgPMSJKg&s=6b83f14f072b831c53ebd4a3b72280ef90052d88dd56f1da197a0dc36df50b34,https://www.yelp.co.uk/biz/rileys-sports-bar-ltd-liverpool?osq=Sport+Bars,4.5 star rating,5 reviews,££,"Pool & Snooker Hall, Sports Bars"
Cafe Sports England,42-44 Stanley Street Liverpool L1 6AL,0151 239 5070,,https://www.yelp.co.uk/biz/cafe-sports-england-liverpool?osq=Sport+Bars,4 star rating,10 reviews,££££,"Sports Bars, British"
The Fox,17 Lower Essex Street Birmingham B5 6SN,07446 827098,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thefoxbar.co.uk%2F&cachebuster=1639568657&website_link_type=website&src_bizid=JugqB6d8oRfFVY0beTNKWQ&s=702c868657d6741bbd0f6648a3461769eddf3aadf307b45003c284467b4f6e13,https://www.yelp.co.uk/biz/the-fox-birmingham?osq=snooker,4.5 star rating,9 reviews,££,Gay Bars
The Anchor,308 Bradford Street Birmingham B5 6ET,0121 622 4516,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.theanchordigbeth.com&cachebuster=1639568660&website_link_type=website&src_bizid=oflmr1FoHUDu9RMEtmM1Pw&s=dbc175e27bba9c3ecf561a853be3ced859b1f747485fecb5f02e28c537934bec,https://www.yelp.co.uk/biz/the-anchor-birmingham?osq=snooker,4 star rating,13 reviews,££,Pubs
The White Swan,Harborne Road Edgbaston Birmingham B15 3TT,0121 454 2359,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.thewhiteswanpub.com&cachebuster=1639568663&website_link_type=website&src_bizid=Sv8xe3RKfx73QVGDPGYmPg&s=d0bbcea707896027c208ca0aa4f33663284bc8e0e8f784a97ee70578335fa40f,https://www.yelp.co.uk/biz/the-white-swan-birmingham-2?osq=snooker,3.5 star rating,19 reviews,£££,Pubs
Midlands Snooker Club,Oxford Street Bilston Key Industrial Estate Bilston WV14 7DW,01902 493641,,https://www.yelp.co.uk/biz/midlands-snooker-club-bilston?osq=snooker,,,££,Pool & Snooker Hall
The Trocadero,Temple Street Birmingham B2 5BG,0121 643 6107,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thetrocaderobirmingham.co.uk%2F&cachebuster=1639568669&website_link_type=website&src_bizid=nASKBxGEdmu8HpEyUM48pg&s=5e947488b84b9b8bafe10f8745f9cb505d25320bb8de73c8a82ead9921c2f6ca,https://www.yelp.co.uk/biz/the-trocadero-birmingham?osq=snooker,3 star rating,14 reviews,££,Pubs
The Crown,65 Station Street Birmingham B5 4AL,0121 643 4265,,https://www.yelp.co.uk/biz/the-crown-birmingham?osq=snooker,3.5 star rating,4 reviews,££,Pubs
The Victoria,48 John Bright Street Birmingham B1 1BN,0121 633 9439,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thevictoriabirmingham.co.uk%2F&cachebuster=1639568675&website_link_type=website&src_bizid=PwzGIt6EdIvcIOy9tN4aOw&s=b43b1e051f884c1907116283fc73627a5eec2e909ce4d4ec71d811b3ab24bbd1,https://www.yelp.co.uk/biz/the-victoria-birmingham?osq=snooker,4 star rating,56 reviews,££,"Music Venues, Cocktail Bars, Gastro Pubs"
Snooks,Sydney House Long Lane Halesowen B62 9JZ,0121 561 3481,,https://www.yelp.co.uk/biz/snooks-halesowen?osq=snooker,4.5 star rating,3 reviews,£££,Pool & Snooker Hall
Perfection Snooker Club,1239 Pershore Road Stirchley Birmingham B30 2YT,0121 451 1745,,https://www.yelp.co.uk/biz/perfection-snooker-club-birmingham?osq=snooker,4.5 star rating,4 reviews,££,Pool & Snooker Hall
Eden Bar,116 Sherlock Street Birmingham B5 6NB,0121 622 1953,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.theedenbar.co.uk%2F&cachebuster=1639568682&website_link_type=website&src_bizid=tMhIS_lDhNpa21WNhYCCsQ&s=5c4c855cf7390e353137b819793cfe57fbd5dce1ece4069fc9c0d2abf4ec929c,https://www.yelp.co.uk/biz/eden-bar-birmingham?osq=Billiards,4 star rating,12 reviews,££,Gay Bars
The Fox,17 Lower Essex Street Birmingham B5 6SN,07446 827098,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thefoxbar.co.uk%2F&cachebuster=1639568684&website_link_type=website&src_bizid=JugqB6d8oRfFVY0beTNKWQ&s=1cd7f6e451f512d914a923e610edede85057fae618078beb67edbdddc6a4860d,https://www.yelp.co.uk/biz/the-fox-birmingham?osq=Billiards,4.5 star rating,9 reviews,££,Gay Bars
The Grove,279 Grove Lane Handsworth Birmingham B20 2HA,0121 554 3120,,https://www.yelp.co.uk/biz/the-grove-birmingham?osq=Billiards,4.5 star rating,6 reviews,£££,Pubs
Penta Lounge,Holloway Head B1 1NS Birmingham B1,,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.pentahotels.com&cachebuster=1639568690&website_link_type=website&src_bizid=Mt-2Do6ePJyC2y7VSP234Q&s=db01b996c347f73623bd104aa1b6a4edd00080c9a0e7847815151e2ba6f8fef6,https://www.yelp.co.uk/biz/penta-lounge-birmingham?osq=Billiards,4 star rating,,££,"Hotels, Lounges"
