Name,Title,Practice affiliation,Address,Phone,Website,Email,YELP Profile
"Rakhi Mehrotra, MD FAAP",,Sutter Gould Medical Foundation ,"2505 West Hammer Lane Stockton, CA 95209",(209) 944-9799,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-rakhi-mehrotra%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsgmf-yelp-doctors&cachebuster=1647082992&website_link_type=website&src_bizid=WfDykVlxl4kflRYvA_9xRw&s=a59bc72a18c2c7c163d655836a13ec40794aa4f689810ac78f8fe2a8228e8443,,https://www.yelp.com/biz/rakhi-mehrotra-md-faap-stockton?osq=Pediatrician
"Natesan Rama, MD",,,"530 W Eaton Ave Ste B Tracy, CA 95376",(209) 835-9029,N/a,,https://www.yelp.com/biz/natesan-rama-md-tracy?osq=Pediatrician
Lodi Health Physicians West Pediatric Care,,,"2415 W Vine St Ste 100 Lodi, CA 95242",(209) 333-3135,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.lodihealth.org%2Findex.php%2Fphysicians%2Flodi-health-physicians%2Fwest%2Fwest-pediatric-care&cachebuster=1647082997&website_link_type=website&src_bizid=zHb3WXw1Y56a-EmecimlGg&s=4124cd3de100502450d12dfae0f1fa728734a2d6697065d6e26674c7eac5b331,,https://www.yelp.com/biz/lodi-health-physicians-west-pediatric-care-lodi?osq=Pediatrician
"Tansey Patricia, MD",,,"9281 Office Park Cir Elk Grove, CA 95758",(916) 691-5999,N/a,,https://www.yelp.com/biz/tansey-patricia-md-elk-grove?osq=Pediatrician
"Carol Glann E, MD",,,"3055 MacArthur Blvd Oakland, CA 94602",(510) 530-1111,N/a,,https://www.yelp.com/biz/carol-glann-e-md-oakland?osq=Pediatrician
"Goldman Tracy, MD",,,"2400 Balfour Rd Brentwood, CA 94513",(925) 308-8113,N/a,,https://www.yelp.com/biz/goldman-tracy-md-brentwood?osq=Pediatrician
Purnima Kudlu MD,,,"1450 Treat Blvd Ste 140 Walnut Creek, CA 94597",(925) 296-9770,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fjohnmuirhealth.com&cachebuster=1647083023&website_link_type=website&src_bizid=oI5Pqn1ReCv0BrQSJEW6Pw&s=a2ff4baa565cb2875ba175c88d48994b0cdc6b850061057930d026f66ca93ff3,,https://www.yelp.com/biz/purnima-kudlu-md-walnut-creek?osq=Pediatrician
Summit Pediatric Medical Group,,,"3 Altarinda Rd Ste 300 Orinda, CA 94563",(925) 254-9500,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.summitpedsorinda.com&cachebuster=1647083025&website_link_type=website&src_bizid=n5bHLtdxgScMgLj1Qr1Ovw&s=5f8fb1cc6565cd9e6637a93dc44ef6e4b17d64c4a8008f45c1450bb407c93956,,https://www.yelp.com/biz/summit-pediatric-medical-group-orinda?osq=Pediatrician
"Brigitte M. Randle, MD",,,"770 Mason Street 770 Mason Street Vacaville, CA 95688",(707) 427-4900,N/a,,https://www.yelp.com/biz/brigitte-m-randle-md-vacaville?osq=Pediatrician
"Ange Mouttapa, MD",,,"73 W March Ln Ste F Stockton, CA 95207",(209) 952-5555,N/a,,https://www.yelp.com/biz/ange-mouttapa-md-stockton-2?osq=Pediatrician
"Laura M McDermott, MD",,,"Sutter Medical Foundation 8170 Laguna Blvd., #210 Elk Grove, CA 95758",(916) 691-5999,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-laura-m-mcdermott%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647083033&website_link_type=website&src_bizid=EosoB-n_DC2XWZdKb8HzVw&s=97437b2718c796a52ca89015596be9f35f33d98b5dfb3046115eaeef44c4f5f5,,https://www.yelp.com/adredir?ad_business_id=EosoB-n_DC2XWZdKb8HzVw&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flaura-m-mcdermott-md-elk-grove&request_id=787942a187a0415f&signature=f07e784f2058825448348c09cb1a635a94fa3232b009f242e3c71d28964bbee3&slot=1
1-to-1 Pediatrics,,,"911 San Ramon Valley Blvd Ste 100 Danville, CA 94526",(925) 362-1861,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.1to1Pediatrics.com&cachebuster=1647083078&website_link_type=website&src_bizid=bbmL9tqlCxSDlPhHBQa-UQ&s=f951289bea4d2a650d51ad19edde18e751d709688bc4ca83435acc9e531b9dff,,https://www.yelp.com/biz/1-to-1-pediatrics-danville?osq=Pediatrician
UC Davis Medical Group,,,"8110 Laguna Blvd Elk Grove, CA 95758",(916) 683-3955,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.ucdmc.ucdavis.edu%2Fmedicalcenter%2Fcliniclocations%2Fprimarycare%2Felkgrovep.html&cachebuster=1647083080&website_link_type=website&src_bizid=t3NcwbLoT3qwQ84p8UZhjg&s=acefbf151f311b45a402e78d402c1624bd0f7d770a86a3b693d90b00ab3c0de8,,https://www.yelp.com/biz/uc-davis-medical-group-elk-grove-2?osq=Pediatrician
Alameda Pediatric Associates,,,"1332 Park St Ste 202 Alameda, CA 94501",(510) 523-3417,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fstanfordhealthcare.org%2Fmedical-clinics%2Falameda-pediatric-associates.html&cachebuster=1647083083&website_link_type=website&src_bizid=_JozxidsOW6TxafuSC_nfA&s=6262c4dfa2a52f3befbe5f72da1af8d0372a157cbe65f789b56f6df69c0cdba4,,https://www.yelp.com/biz/alameda-pediatric-associates-alameda?osq=Pediatrician
Lodi Health Pediatrics,,,"2415 West Vine St Ste 102 Lodi, CA 95242",(209) 333-3135,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.lodihealth.org&cachebuster=1647083085&website_link_type=website&src_bizid=ghPYN3H_Y48kt_OvkQnYGg&s=46eb75582b7cc0830702aa6e0495b4403896c5e3eb5fde160f2951ebb0bf9f98,,https://www.yelp.com/biz/lodi-health-pediatrics-lodi?osq=Pediatrician
"Robert Williams, MD",,Sutter Gould Medical Foundation ,"445 W Eaton Ave Tracy, CA 95376",(209) 832-0535,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-robert-williams%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsgmf-yelp-doctors&cachebuster=1647083087&website_link_type=website&src_bizid=8gfW58IsTpU-QYQTNX8vIg&s=7613602663898efdfce1aa6922f0ce74e359e2a9a8fdeca48175277407cb587a,,https://www.yelp.com/biz/robert-williams-md-tracy?osq=Pediatrician
"Jamie Sherman, MD",,Sutter Medical Foundation ,"8170 Laguna Blvd. Suite 210 Elk Grove, CA 95758",(916) 691-5999,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-jamie-sherman%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647083091&website_link_type=website&src_bizid=f_EHWNlgMLpjoO2eOBHGcQ&s=ade6488e67abfcafbfdf608b372c3d348a523b9e6087818bf4e46aec1f9138b4,,https://www.yelp.com/adredir?ad_business_id=f_EHWNlgMLpjoO2eOBHGcQ&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjamie-sherman-md-elk-grove&request_id=de557649078063bb&signature=0612c256bff5ac31235805f2c9acdba41884d515fff37090500a01bb3bb0368d&slot=0
In Your Home Care Service,,,"Sacramento, CA 95833",(916) 848-0025,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.servicewithaheart.com&cachebuster=1647083099&website_link_type=website&src_bizid=loUWUrMCBlstW_gB4HSH2A&s=992e78d95f9a4a76f7095446612a10d159ef7916f78fcd69195204ede54efe13,,https://www.yelp.com/adredir?ad_business_id=loUWUrMCBlstW_gB4HSH2A&campaign_id=09n-H2tE4tkhTHlCSeBrcw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fin-your-home-care-service-sacramento&request_id=d67e981b2293aeb9&signature=e223aa55c4aaabd3152e01d278cc4b1c7cd856f1a267ead35ee4893c88de0681&slot=0
Sacramento Imaging,,,"1995 Zinfandel Dr Ste 103 Rancho Cordova, CA 95670",(916) 905-5363,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fsacultrasound.com%2Francho-cordova&cachebuster=1647083102&website_link_type=website&src_bizid=C7yfpe1OMs2Om7nt5En74A&s=e03ebaa2a39a2700b540c0697e3c312d832295f72ab4680a23348ec595e18e4a,,https://www.yelp.com/adredir?ad_business_id=C7yfpe1OMs2Om7nt5En74A&campaign_id=6RD3bwXB3GvQ0P_binVJSA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsacramento-imaging-rancho-cordova&request_id=d67e981b2293aeb9&signature=13323cfde8aeca4a7b0e1f36a965ec59328814c649497469de9de4662ed711b8&slot=1
"Eswari Prakasam, MD",,,"Sutter Medical Foundation 3100 Douglas Blvd. Roseville, CA 95661",(916) 774-8500,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-eswari-prakasam%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647083109&website_link_type=website&src_bizid=KdOs4B62b3z9a7pIdJmUHg&s=fd8d5716ef6121a38bf6fe569208a317c29c7c38170f08db27398f392f6a2566,,https://www.yelp.com/biz/eswari-prakasam-md-roseville?osq=Pediatrician
"Doris S Say, MD",,,"1355 Florin Rd Sacramento, CA 95822",(916) 424-9446,N/a,,https://www.yelp.com/biz/doris-s-say-md-sacramento?osq=Pediatrician
"Eule Biyo, MD",,Nativity Pediatrics ,"740 Oak Avenue Pkwy,Ste 145 Folsom, CA 95630",(916) 984-9588,N/a,,https://www.yelp.com/biz/eule-biyo-md-folsom?osq=Pediatrician
"Katie Long, MD",,,"5137 Golden Foothill Pkwy Ste 120 Marshall Medical Group. El Dorado Hills, CA 95762",(916) 933-8010,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fmarshalldoctors.org%2Ffind-a-doctor%2F1123%2Flong-katie-md%2F&cachebuster=1647083128&website_link_type=website&src_bizid=5xN2r9wohiJ4mVJ-mZf9Lg&s=e56afbbee893797b1e16624dbc289b551bc51ff0d0c45edc2e89cebd01e4cfeb,,https://www.yelp.com/biz/katie-long-md-el-dorado-hills-2?osq=Pediatrician
"Kimberly Breneisen, MD",,Sutter Medical Foundation ,"2020 Sutter Place Suite 201 Davis, CA 95616",(530) 750-5959,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-kimberly-breneisen%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647083133&website_link_type=website&src_bizid=N9m3YzQOymO5Bxw5bQuAng&s=aa515854d6f0ddac0098664f7ccaca0ae782b5b6ce5c2b3a8ad3f745759bfb1c,,https://www.yelp.com/biz/kimberly-breneisen-md-davis-3?osq=Pediatrician
"Marvi Marie Montano-Ip, MD",,,"1561 Creekside Dr Ste 150 Folsom, CA 95630",(916) 351-4825,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.dignityhealth.org%2Fsacramento%2Fmedical-group%2Fmercy-medical-group&cachebuster=1647083136&website_link_type=website&src_bizid=SbyEPF4A279OCzVOF9WpjA&s=66a1fb71745072da35dc2e33c715b8b2cf12ebb4bf2c88aaa70b444dad91af1a,,https://www.yelp.com/biz/marvi-marie-montano-ip-md-folsom?osq=Pediatrician
"Jayasree Vasudevan Nair, MD",,Sutter Medical Foundation ,"100 Mission Blvd. Suite 2600 Jackson, CA 95642",(209) 257-1722,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-jayasree-vasudevannair%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647083143&website_link_type=website&src_bizid=qKQsMzPXp1zJtNywdlis4g&s=e76d3182a494c3105a7dfa8a77cf8b45d0e6db1c506a9e155ef6dc7ae3db1cf6,,https://www.yelp.com/biz/jayasree-vasudevan-nair-md-jackson-2?osq=Pediatrician
"Betalina Blanco-Bumatay, MD",,,"1262 E North St Manteca, CA 95336",(209) 823-7646,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Ffcppcentralvalley.com%2Fmeet-our-providers%2Fbetalina-blanco-bumatay%2F&cachebuster=1647083145&website_link_type=website&src_bizid=TTxlatWSjuO6nlrJEBXFFQ&s=4872221d539cb81dc112ba1d2e3f741f3229dfa64f69ef3bfa98e743585faa57,,https://www.yelp.com/biz/betalina-blanco-bumatay-md-manteca?osq=Pediatrician
"Aye M Moe, MD",,,"Sutter Medical Foundation 100 Mission Boulevard Suite 2600 Jackson, CA 95642",(209) 257-1722,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-aye-m-moe%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647083149&website_link_type=website&src_bizid=uYWd43ciQZu282DPMF-xPQ&s=63ff03b9d0f2a4942a3ac8348820a8fc42b51d8655e6f67defff215deb2ee167,,https://www.yelp.com/biz/aye-m-moe-md-jackson?osq=Pediatrician
Lunat M M MD,,,"1191 E Yosemite Ave Ste B Manteca, CA 95336",(209) 823-8158,N/a,,https://www.yelp.com/biz/lunat-m-m-md-manteca?osq=Pediatrician
"Manuel DeLaCruz, MD",,,"518 W Eaton Ave Tracy, CA 95376",(209) 833-2228,N/a,,https://www.yelp.com/biz/manuel-delacruz-md-tracy?osq=Pediatrician
Eaton Pediatrics,,,"518 W Eaton Ave Tracy, CA 95376",(209) 833-2228,N/a,,https://www.yelp.com/biz/eaton-pediatrics-tracy?osq=Pediatrician
Sutter Walk-In Care Natomas,,,"2860 Del Paso Road Suite 100 Sacramento, CA 95834",(800) 972-5547,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fmyhealthonline.sutterhealth.org%2Fmho%2Fscheduling%2Fonmyway%2F%3FrfvID%3D111%26dispGroups%3D27406%26utm_medium%3Dsocial%26utm_source%3Dyelp%26utm_campaign%3Dvalley-yelp-facility%26utm_content%3Dbranded-url&cachebuster=1647083160&website_link_type=website&src_bizid=uCt6oB-ezNN6q1CJAqWPrA&s=51c1469f14d17faea82d36d060b3cebb7988dad439c81d13cae858933ed09c43,,https://www.yelp.com/adredir?ad_business_id=uCt6oB-ezNN6q1CJAqWPrA&campaign_id=aPpth6dL0qWyvka7BIrvaw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsutter-walk-in-care-natomas-sacramento-2&request_id=6a7a5ef7de35fcf3&signature=8b13e90e5bd0ca9c8c8e7e3ba235d09c8b4336f1d460bd2ec8f2646049f7a336&slot=1
"Bomi Koch, MD",,Sutter Medical Foundation ,"3100 Douglas Blvd. Roseville, CA 95661",(916) 774-8500,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-bomi-koch%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647083177&website_link_type=website&src_bizid=4ONgj8OaAW1gq8Jm8bOALQ&s=23d5ddf364b268c5394602205f44f94e7f604139b14ca5d7e763c2d6ac8f26e2,,https://www.yelp.com/biz/bomi-koch-md-roseville?osq=Pediatrician
"Kashmir K Singh, MD",,Sutter Medical Foundation ,"2050 Blue Oaks Blvd. Roseville, CA 95747",(916) 910-2300,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-kashmir-k-singh%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647083183&website_link_type=website&src_bizid=Uvc7sC4mqfUHT3B9-_fKUQ&s=86c8c7195cb084ccf92b67efed408147d029e8fb74e731055d4ba0428eed349a,,https://www.yelp.com/biz/kashmir-k-singh-md-roseville?osq=Pediatrician
"Sarah J Markley, MD",,Sutter Medical Foundation,"2020 Sutter Place Suite 201 Davis, CA 95616",(530) 750-5959,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-sarah-j-markley%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647083190&website_link_type=website&src_bizid=uMApHMqFUfLe62u-BAkzVA&s=655e5ffcc32760e99b759b4359dcb79774f23ba2266148760e253ca78f811327,,https://www.yelp.com/biz/sarah-j-markley-md-davis-2?osq=Pediatrician
"Ashutosh Raina, MD",,,"5800 Stanford Ranch Rd Bldg 800 Rocklin, CA 95765",(916) 259-1099,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.mycepn.com&cachebuster=1647083193&website_link_type=website&src_bizid=oTv2pARL7P9wDH0YHoMGNg&s=7f64a4fd932ea56501dddb7fe2df2c07d3d364b6e8008c3b8060c19804417f2f,,https://www.yelp.com/biz/ashutosh-raina-md-rocklin?osq=Pediatrician
"Maria Steelman, MD",,,"3249 Mt Diablo Ct Ste 105 Lafayette Pediatrics Lafayette, CA 94549",(925) 287-0120,N/a,,https://www.yelp.com/biz/maria-steelman-md-lafayette?osq=Pediatrician
"Florinda G Mallorca, MD",,,"Manteca, CA 95337",(209) 239-4515,N/a,,https://www.yelp.com/biz/florinda-g-mallorca-md-manteca?osq=Pediatrician
Felicity Pediatrics,,,"2400 Balfour Rd Ste 302 Brentwood, CA 94513",(925) 684-7443,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.felicitypediatrics.com&cachebuster=1647083206&website_link_type=website&src_bizid=pg0xnVDHM-BQtlPl8uanFQ&s=79f73a8999739b8546144cf33acd7aecf0c4faa0d5d9fc4b37f00af6fe2dea5b,,https://www.yelp.com/biz/felicity-pediatrics-brentwood?osq=Pediatrician
Sage Pediatrics,,,"4329 Piedmont Ave Oakland, CA 94611",(510) 418-9331,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fsagepediatrics.com&cachebuster=1647083208&website_link_type=website&src_bizid=BInDFHuGkmXppZFbSstFxw&s=47b0c503b473072104f50ed7fce1adce0f769bd26d3e704ed892de75b775d76a,,https://www.yelp.com/biz/sage-pediatrics-oakland?osq=Pediatrician
Nisperos Carmelita C MD,,,"200 Cottage Ave Manteca, CA 95336",(209) 239-1996,N/a,,https://www.yelp.com/biz/nisperos-carmelita-c-md-manteca?osq=Pediatrician
Marshall Pediatrics,,,"4341 Golden Center Dr Bldg A Marshall Medical Center Placerville, CA 95667",(530) 626-1144,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.marshallmedical.org%2Fpediatrics&cachebuster=1647083235&website_link_type=website&src_bizid=JziU-4cSxH6OR7v4pe2s7Q&s=d3e8f0528f777716d018cfc8aec2586fd0a71db5baf33af6089b97b15dd1db52,,https://www.yelp.com/biz/marshall-pediatrics-placerville?osq=Pediatrician
"Sheetal Sran, MD",,,"2081 Bronze Star Dr Woodland, CA 95776",(530) 668-2600,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.dignityhealth.org%2Fourdoctors%2F1477799989-Sheetal-Sran%3Futm_source%3DLocalSearch%26utm_medium%3DPhysician%26utm_campaign%3DDignityHealthMedicalFoundation-WoodlandandDavis%26utm_term%3DSheetal-Sran-1477799989a&cachebuster=1647083289&website_link_type=website&src_bizid=sHKHxKEWDStqUk1VQu2nAQ&s=a01dd10dc68e258cb983c825d58f16ab91ba59ae894e1605ff8558e74e18d4fa,,https://www.yelp.com/biz/sheetal-sran-md-woodland?osq=Pediatrician
"Kimberly Cafarella, MD",,,"1700 Prairie City Rd Folsom, CA 95630",(916) 351-4800,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.dignityhealth.org%2Fourdoctors%2F1821204454-Kimberly-Cafarella%3Futm_source%3DLocalSearch%26utm_medium%3DPhysician%26utm_campaign%3DMercyMedicalGroup%26utm_term%3DKimberly-Cafarella-1821204454a&cachebuster=1647083312&website_link_type=website&src_bizid=cdP-d8y59-YBPqFJyir73w&s=65d3a733da9fc13b1c13937b325fb9fa089e79c939cda1a98a227f2d73d2fcc8,,https://www.yelp.com/biz/kimberly-cafarella-md-folsom?osq=Pediatrician
Pediatric Medical Associates,,,"1580 Creekside Dr Ste 200 Folsom, CA 95630",(916) 924-9337,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.kiddoc.com&cachebuster=1647083317&website_link_type=website&src_bizid=LAYmrTOis1UgSQlgZglSFA&s=f23d85fac1a8b465ec4c0629e2e3eba3f3f2cda196e483b6dafcbbdd59771415,,https://www.yelp.com/biz/pediatric-medical-associates-folsom-2?osq=Pediatrician
Kids Care Dental & Orthodontics - Greenback Office,,,"6300 Garfield Ave Ste 150 Sacramento, CA 95841",(916) 344-1000,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.kidscaredental.com%2Flocations%2Fgreenback%2F%3Futm_source%3DSocial%26utm_medium%3DYelp%26utm_campaign%3DYelp&cachebuster=1647083322&website_link_type=website&src_bizid=ZwV_nXihqVKaZM1osIUzpA&s=c17d0c7cf5fef2ae51b250de4d662c7cdd15e0ed66ed255da1cc101b22687b54,,https://www.yelp.com/adredir?ad_business_id=ZwV_nXihqVKaZM1osIUzpA&campaign_id=rWRi1Yy3apBE9xZUoXpGAA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkids-care-dental-and-orthodontics-greenback-office-sacramento&request_id=c98321011c923b5b&signature=79d2585314b5792954124bd29838b900f0244f13cd199108eef3538f5ff21836&slot=1
Children's Hospital Walnut Creek Specialty Care,,,"2401 Shadelands Dr Walnut Creek, CA 94598",(925) 979-3434,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.childrenshospitaloakland.org%2Fmain%2Fdepartments-services%2F141.aspx&cachebuster=1647083326&website_link_type=website&src_bizid=T2NdCLCSVt6-20rJvkcLRg&s=016ce8301db3d921213146d3190c18ef8165ab62bbfa20628047c99de84cbcf2,,https://www.yelp.com/biz/childrens-hospital-walnut-creek-specialty-care-walnut-creek?osq=Pediatrician
Sutter Gould Pediatrics,,,"1401 Arlington Dr Lodi, CA 95242",(209) 369-7493,N/a,,https://www.yelp.com/biz/sutter-gould-pediatrics-lodi?osq=Pediatrician
"Elaine Barrios, MD",,,"Cameron Park, CA 95682",,N/a,,https://www.yelp.com/biz/elaine-barrios-md-cameron-park?osq=Pediatrician
NorthBay Center for Primary Care - Vacaville,,,"421 Nut Tree Rd Vacaville, CA 95687",(707) 646-5500,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.northbay.org%2Fservices%2Fcenter-for-primary-care%2Findex.cfm&cachebuster=1647083333&website_link_type=website&src_bizid=1FUiahaGgwUhbvDSluvJkg&s=58689484a7a39fe5a919b6da221663462bb67e698bbdf6b320a7aa529f5d55ad,,https://www.yelp.com/biz/northbay-center-for-primary-care-vacaville-vacaville-2?osq=Pediatrician
"Eileen H Benway, MD",,,"1844 San Miguel Dr Ste 310 Walnut Creek, CA 94598",(925) 937-6000,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.bbdocs.com&cachebuster=1647083336&website_link_type=website&src_bizid=ieKQ3bRpCjjY1speN867SQ&s=c7b4be9c07574fd203dcdec293442a775961e7fd456df7525d0d607bc5658985,,https://www.yelp.com/biz/eileen-h-benway-md-walnut-creek?osq=Pediatrician
"Michael Ginsberg, MD",,,"2458 Hilborn Rd Fairfield, CA 94534",(707) 646-5500,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.northbay.org%2Fdoctors%2Four-doctors%2Fphys421.cfm%3Futm_source%3Dyelp%26utm_campaign%3Ddirectory_listing%26utm_medium%3Dlink%26utm_content%3DMichaelGinsbergMD&cachebuster=1647083338&website_link_type=website&src_bizid=NShMGAmR-PYBFVUkLjWEgg&s=b7109691cb51aff05d6c274459794ceb69764b0d50a008d5b940b9a87c8a137c,,https://www.yelp.com/biz/michael-ginsberg-md-fairfield-2?osq=Pediatrician
"LACAZE-ADAMS, COURTNEY MD",,,"Placerville, CA 95667",(530) 626-1144,N/a,,https://www.yelp.com/biz/lacaze-adams-courtney-md-placerville?osq=Pediatrician
"Lauren M Weger, MD",,Palo Alto Medical Foundation ,"915 San Ramon Valley Blvd. Suite 100 Danville, CA 94526",(925) 875-3750,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-lauren-weger%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dpamf-yelp-doctors&cachebuster=1647083344&website_link_type=website&src_bizid=r86Yh3e2uCGOMJJQE5CRxA&s=87dbd3ff682521a0504d89803aecd229436a75ee7837c83df20d98b15f46382b,,https://www.yelp.com/biz/lauren-m-weger-md-danville?osq=Pediatrician
"Coulter Kevin, MD",,,"2521 Stockton Blvd Sacramento, CA 95817",(916) 734-3112,N/a,,https://www.yelp.com/biz/coulter-kevin-md-sacramento-3?osq=Pediatrician
"Jocson Jennifer, MD",,,"2521 Stockton Blvd Sacramento, CA 95817",(916) 734-3112,N/a,,https://www.yelp.com/biz/jocson-jennifer-md-sacramento?osq=Pediatrician
"Haddad Maha, MD",,,"2521 Stockton Blvd Sacramento, CA 95817",(916) 734-3112,N/a,,https://www.yelp.com/biz/haddad-maha-md-sacramento?osq=Pediatrician
